MiniDOT Logger Concatenated Data File
Sensor:             7450-539875
Concatenation Date: 2026Mar16 14:22:04 CDT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 186.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,         Central Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1770762060,           2026-02-10 22:21:00,           2026-02-10 16:21:00,      3.470000,     13.230000,         12.284000,                   119.841259,      0.962000
                1770762660,           2026-02-10 22:31:00,           2026-02-10 16:31:00,      3.470000,     13.204000,         12.255000,                   119.489080,      0.962000
                1770763260,           2026-02-10 22:41:00,           2026-02-10 16:41:00,      3.470000,     13.169000,         12.163000,                   118.499540,      0.962000
                1770763860,           2026-02-10 22:51:00,           2026-02-10 16:51:00,      3.470000,     13.178000,         12.079000,                   117.704784,      0.962000
                1770764460,           2026-02-10 23:01:00,           2026-02-10 17:01:00,      3.470000,     13.151000,         12.044000,                   117.293058,      0.962000
                1770765060,           2026-02-10 23:11:00,           2026-02-10 17:11:00,      3.470000,     13.134000,         12.002000,                   116.839699,      0.962000
                1770765660,           2026-02-10 23:21:00,           2026-02-10 17:21:00,      3.470000,     13.125000,         12.034000,                   117.127688,      0.962000
                1770766260,           2026-02-10 23:31:00,           2026-02-10 17:31:00,      3.470000,     13.125000,         11.917000,                   115.988920,      0.961000
                1770766860,           2026-02-10 23:41:00,           2026-02-10 17:41:00,      3.470000,     13.116000,         11.861000,                   115.420676,      0.962000
                1770767460,           2026-02-10 23:51:00,           2026-02-10 17:51:00,      3.470000,     13.099000,         11.796000,                   114.744589,      0.961000
                1770768060,           2026-02-11 00:01:00,           2026-02-10 18:01:00,      3.470000,     13.107000,         11.722000,                   114.045132,      0.961000
                1770768660,           2026-02-11 00:11:00,           2026-02-10 18:11:00,      3.470000,     13.116000,         11.666000,                   113.523110,      0.961000
                1770769260,           2026-02-11 00:21:00,           2026-02-10 18:21:00,      3.470000,     13.081000,         11.602000,                   112.812105,      0.961000
                1770769860,           2026-02-11 00:31:00,           2026-02-10 18:31:00,      3.470000,     13.064000,         11.541000,                   112.176356,      0.961000
                1770770460,           2026-02-11 00:41:00,           2026-02-10 18:41:00,      3.470000,     13.055000,         11.509000,                   111.842825,      0.961000
                1770771060,           2026-02-11 00:51:00,           2026-02-10 18:51:00,      3.470000,     13.072000,         11.437000,                   111.185369,      0.960000
                1770771660,           2026-02-11 01:01:00,           2026-02-10 19:01:00,      3.470000,     13.055000,         11.408000,                   110.861321,      0.961000
                1770772260,           2026-02-11 01:11:00,           2026-02-10 19:11:00,      3.470000,     13.064000,         11.351000,                   110.329591,      0.961000
                1770772860,           2026-02-11 01:21:00,           2026-02-10 19:21:00,      3.470000,     13.037000,         11.314000,                   109.903613,      0.961000
                1770773460,           2026-02-11 01:31:00,           2026-02-10 19:31:00,      3.470000,     13.028000,         11.279000,                   109.541580,      0.961000
                1770774060,           2026-02-11 01:41:00,           2026-02-10 19:41:00,      3.470000,     13.037000,         11.238000,                   109.165353,      0.960000
                1770774660,           2026-02-11 01:51:00,           2026-02-10 19:51:00,      3.470000,     13.028000,         11.190000,                   108.677212,      0.960000
                1770775260,           2026-02-11 02:01:00,           2026-02-10 20:01:00,      3.470000,     13.011000,         11.203000,                   108.762111,      0.961000
                1770775860,           2026-02-11 02:11:00,           2026-02-10 20:11:00,      3.470000,     13.046000,         11.149000,                   108.322603,      0.960000
                1770776460,           2026-02-11 02:21:00,           2026-02-10 20:21:00,      3.470000,     13.011000,         11.124000,                   107.995156,      0.960000
                1770777060,           2026-02-11 02:31:00,           2026-02-10 20:31:00,      3.470000,     13.055000,         11.084000,                   107.712735,      0.960000
                1770777660,           2026-02-11 02:41:00,           2026-02-10 20:41:00,      3.470000,     13.055000,         11.082000,                   107.693299,      0.961000
                1770778260,           2026-02-11 02:51:00,           2026-02-10 20:51:00,      3.470000,     13.064000,         11.049000,                   107.394208,      0.960000
                1770778860,           2026-02-11 03:01:00,           2026-02-10 21:01:00,      3.470000,     13.037000,         11.035000,                   107.193421,      0.960000
                1770779460,           2026-02-11 03:11:00,           2026-02-10 21:11:00,      3.470000,     13.037000,         11.021000,                   107.057426,      0.960000
                1770780060,           2026-02-11 03:21:00,           2026-02-10 21:21:00,      3.470000,     13.046000,         10.988000,                   106.758343,      0.960000
                1770780660,           2026-02-11 03:31:00,           2026-02-10 21:31:00,      3.470000,     13.011000,         10.969000,                   106.490369,      0.960000
                1770781260,           2026-02-11 03:41:00,           2026-02-10 21:41:00,      3.470000,     13.011000,         10.944000,                   106.247661,      0.960000
                1770781860,           2026-02-11 03:51:00,           2026-02-10 21:51:00,      3.470000,     12.993000,         10.946000,                   106.224296,      0.960000
                1770782460,           2026-02-11 04:01:00,           2026-02-10 22:01:00,      3.470000,     12.993000,         10.920000,                   105.971982,      0.960000
                1770783060,           2026-02-11 04:11:00,           2026-02-10 22:11:00,      3.470000,     13.002000,         10.932000,                   106.109798,      0.960000
                1770783660,           2026-02-11 04:21:00,           2026-02-10 22:21:00,      3.470000,     12.976000,         10.835000,                   105.107117,      0.960000
                1770784260,           2026-02-11 04:31:00,           2026-02-10 22:31:00,      3.470000,     12.958000,         10.917000,                   105.859914,      0.960000
                1770784860,           2026-02-11 04:41:00,           2026-02-10 22:41:00,      3.470000,     12.949000,         10.919000,                   105.857975,      0.960000
                1770785460,           2026-02-11 04:51:00,           2026-02-10 22:51:00,      3.470000,     12.958000,         10.899000,                   105.685372,      0.960000
                1770786060,           2026-02-11 05:01:00,           2026-02-10 23:01:00,      3.470000,     12.940000,         10.894000,                   105.594320,      0.960000
                1770786660,           2026-02-11 05:11:00,           2026-02-10 23:11:00,      3.470000,     12.923000,         10.867000,                   105.292513,      0.960000
                1770787260,           2026-02-11 05:21:00,           2026-02-10 23:21:00,      3.470000,     12.888000,         10.860000,                   105.142196,      0.960000
                1770787860,           2026-02-11 05:31:00,           2026-02-10 23:31:00,      3.470000,     12.896000,         10.832000,                   104.889916,      0.960000
                1770788460,           2026-02-11 05:41:00,           2026-02-10 23:41:00,      3.470000,     12.870000,         10.812000,                   104.635247,      0.960000
                1770789060,           2026-02-11 05:51:00,           2026-02-10 23:51:00,      3.470000,     12.826000,         10.780000,                   104.222648,      0.960000
                1770789660,           2026-02-11 06:01:00,           2026-02-11 00:01:00,      3.470000,     12.817000,         10.731000,                   103.727956,      0.959000
                1770790260,           2026-02-11 06:11:00,           2026-02-11 00:11:00,      3.470000,     12.808000,         10.712000,                   103.523385,      0.960000
                1770790860,           2026-02-11 06:21:00,           2026-02-11 00:21:00,      3.470000,     12.747000,         10.716000,                   103.420264,      0.960000
                1770791460,           2026-02-11 06:31:00,           2026-02-11 00:31:00,      3.470000,     12.738000,         10.676000,                   103.013387,      0.959000
                1770792060,           2026-02-11 06:41:00,           2026-02-11 00:41:00,      3.470000,     12.694000,         10.671000,                   102.863336,      0.959000
                1770792660,           2026-02-11 06:51:00,           2026-02-11 00:51:00,      3.470000,     12.676000,         10.630000,                   102.426635,      0.959000
                1770793260,           2026-02-11 07:01:00,           2026-02-11 01:01:00,      3.470000,     12.641000,         10.615000,                   102.201567,      0.959000
                1770793860,           2026-02-11 07:11:00,           2026-02-11 01:11:00,      3.470000,     12.614000,         10.576000,                   101.764186,      0.960000
                1770794460,           2026-02-11 07:21:00,           2026-02-11 01:21:00,      3.470000,     12.588000,         10.549000,                   101.444951,      0.959000
                1770795060,           2026-02-11 07:31:00,           2026-02-11 01:31:00,      3.470000,     12.535000,         10.527000,                   101.112506,      0.959000
                1770795660,           2026-02-11 07:41:00,           2026-02-11 01:41:00,      3.470000,     12.491000,         10.507000,                   100.820266,      0.959000
                1770796260,           2026-02-11 07:51:00,           2026-02-11 01:51:00,      3.470000,     12.473000,         10.474000,                   100.462782,      0.959000
                1770796860,           2026-02-11 08:01:00,           2026-02-11 02:01:00,      3.470000,     12.420000,         10.435000,                    99.968953,      0.959000
                1770797460,           2026-02-11 08:11:00,           2026-02-11 02:11:00,      3.470000,     12.402000,         10.404000,                    99.631425,      0.959000
                1770798060,           2026-02-11 08:21:00,           2026-02-11 02:21:00,      3.470000,     12.384000,         10.373000,                    99.294142,      0.959000
                1770798660,           2026-02-11 08:31:00,           2026-02-11 02:31:00,      3.460000,     12.331000,         10.324000,                    98.706667,      0.959000
                1770799260,           2026-02-11 08:41:00,           2026-02-11 02:41:00,      3.470000,     12.269000,         10.279000,                    98.138533,      0.958000
                1770799860,           2026-02-11 08:51:00,           2026-02-11 02:51:00,      3.470000,     12.234000,         10.257000,                    97.850830,      0.959000
                1770800460,           2026-02-11 09:01:00,           2026-02-11 03:01:00,      3.460000,     12.198000,         10.219000,                    97.408747,      0.958000
                1770801060,           2026-02-11 09:11:00,           2026-02-11 03:11:00,      3.470000,     12.172000,         10.173000,                    96.913073,      0.959000
                1770801660,           2026-02-11 09:21:00,           2026-02-11 03:21:00,      3.470000,     12.145000,         10.104000,                    96.196758,      0.958000
                1770802260,           2026-02-11 09:31:00,           2026-02-11 03:31:00,      3.470000,     12.092000,         10.056000,                    95.624553,      0.958000
                1770802860,           2026-02-11 09:41:00,           2026-02-11 03:41:00,      3.470000,     12.047000,         10.021000,                    95.194273,      0.959000
                1770803460,           2026-02-11 09:51:00,           2026-02-11 03:51:00,      3.470000,     12.012000,          9.977000,                    94.700843,      0.958000
                1770804060,           2026-02-11 10:01:00,           2026-02-11 04:01:00,      3.470000,     11.976000,          9.930000,                    94.177495,      0.958000
                1770804660,           2026-02-11 10:11:00,           2026-02-11 04:11:00,      3.470000,     11.940000,          9.909000,                    93.901277,      0.958000
                1770805260,           2026-02-11 10:21:00,           2026-02-11 04:21:00,      3.470000,     11.914000,          9.886000,                    93.627811,      0.958000
                1770805860,           2026-02-11 10:31:00,           2026-02-11 04:31:00,      3.470000,     11.878000,          9.843000,                    93.144056,      0.958000
                1770806460,           2026-02-11 10:41:00,           2026-02-11 04:41:00,      3.470000,     11.825000,          9.820000,                    92.814052,      0.958000
                1770807060,           2026-02-11 10:51:00,           2026-02-11 04:51:00,      3.470000,     11.798000,          9.780000,                    92.378998,      0.958000
                1770807660,           2026-02-11 11:01:00,           2026-02-11 05:01:00,      3.470000,     11.753000,          9.752000,                    92.019820,      0.957000
                1770808260,           2026-02-11 11:11:00,           2026-02-11 05:11:00,      3.470000,     11.744000,          9.719000,                    91.689560,      0.958000
                1770808860,           2026-02-11 11:21:00,           2026-02-11 05:21:00,      3.470000,     11.691000,          9.698000,                    91.380562,      0.957000
                1770809460,           2026-02-11 11:31:00,           2026-02-11 05:31:00,      3.470000,     11.664000,          9.677000,                    91.126334,      0.957000
                1770810060,           2026-02-11 11:41:00,           2026-02-11 05:41:00,      3.470000,     11.610000,          9.669000,                    90.938411,      0.958000
                1770810660,           2026-02-11 11:51:00,           2026-02-11 05:51:00,      3.470000,     11.601000,          9.595000,                    90.223812,      0.957000
                1770811260,           2026-02-11 12:01:00,           2026-02-11 06:01:00,      3.470000,     11.565000,          9.592000,                    90.121161,      0.957000
                1770811860,           2026-02-11 12:11:00,           2026-02-11 06:11:00,      3.470000,     11.539000,          9.569000,                    89.851441,      0.957000
                1770812460,           2026-02-11 12:21:00,           2026-02-11 06:21:00,      3.470000,     11.503000,          9.543000,                    89.533269,      0.958000
                1770813060,           2026-02-11 12:31:00,           2026-02-11 06:31:00,      3.470000,     11.467000,          9.518000,                    89.224888,      0.957000
                1770813660,           2026-02-11 12:41:00,           2026-02-11 06:41:00,      3.470000,     11.413000,          9.511000,                    89.048633,      0.957000
                1770814260,           2026-02-11 12:51:00,           2026-02-11 06:51:00,      3.470000,     11.395000,          9.495000,                    88.862021,      0.957000
                1770814860,           2026-02-11 13:01:00,           2026-02-11 07:01:00,      3.470000,     11.368000,          9.460000,                    88.479458,      0.957000
                1770815460,           2026-02-11 13:11:00,           2026-02-11 07:11:00,      3.470000,     11.323000,          9.452000,                    88.313057,      0.957000
                1770816060,           2026-02-11 13:21:00,           2026-02-11 07:21:00,      3.470000,     11.305000,          9.439000,                    88.155019,      0.957000
                1770816660,           2026-02-11 13:31:00,           2026-02-11 07:31:00,      3.460000,     11.252000,          9.426000,                    87.926083,      0.957000
                1770817260,           2026-02-11 13:41:00,           2026-02-11 07:41:00,      3.460000,     11.225000,          9.430000,                    87.908607,      0.957000
                1770817860,           2026-02-11 13:51:00,           2026-02-11 07:51:00,      3.460000,     11.216000,          9.437000,                    87.955588,      0.957000
                1770818460,           2026-02-11 14:01:00,           2026-02-11 08:01:00,      3.460000,     11.243000,          9.454000,                    88.168958,      0.957000
                1770819060,           2026-02-11 14:11:00,           2026-02-11 08:11:00,      3.460000,     11.216000,          9.508000,                    88.617329,      0.957000
                1770819660,           2026-02-11 14:21:00,           2026-02-11 08:21:00,      3.460000,     11.234000,          9.586000,                    89.381438,      0.957000
                1770820260,           2026-02-11 14:31:00,           2026-02-11 08:31:00,      3.460000,     11.225000,          9.668000,                    90.127297,      0.958000
                1770820860,           2026-02-11 14:41:00,           2026-02-11 08:41:00,      3.460000,     11.234000,          9.761000,                    91.013167,      0.958000
                1770821460,           2026-02-11 14:51:00,           2026-02-11 08:51:00,      3.460000,     11.234000,          9.825000,                    91.609914,      0.958000
                1770822060,           2026-02-11 15:01:00,           2026-02-11 09:01:00,      3.460000,     11.243000,          9.906000,                    92.384355,      0.958000
                1770822660,           2026-02-11 15:11:00,           2026-02-11 09:11:00,      3.460000,     11.243000,         10.027000,                    93.512814,      0.957000
                1770823260,           2026-02-11 15:21:00,           2026-02-11 09:21:00,      3.460000,     11.269000,         10.167000,                    94.875355,      0.958000
                1770823860,           2026-02-11 15:31:00,           2026-02-11 09:31:00,      3.470000,     11.296000,         10.373000,                    96.857965,      0.959000
                1770824460,           2026-02-11 15:41:00,           2026-02-11 09:41:00,      3.470000,     11.314000,         10.610000,                    99.112064,      0.958000
                1770825060,           2026-02-11 15:51:00,           2026-02-11 09:51:00,      3.470000,     11.350000,         10.702000,                   100.054416,      0.958000
                1770825660,           2026-02-11 16:01:00,           2026-02-11 10:01:00,      3.470000,     11.368000,         10.758000,                   100.619663,      0.959000
                1770826260,           2026-02-11 16:11:00,           2026-02-11 10:11:00,      3.470000,     11.395000,         10.915000,                   102.151549,      0.959000
                1770826860,           2026-02-11 16:21:00,           2026-02-11 10:21:00,      3.470000,     11.467000,         11.150000,                   104.523797,      0.959000
                1770827460,           2026-02-11 16:31:00,           2026-02-11 10:31:00,      3.470000,     11.494000,         11.262000,                   105.639238,      0.960000
                1770828060,           2026-02-11 16:41:00,           2026-02-11 10:41:00,      3.470000,     11.548000,         11.522000,                   108.212161,      0.959000
                1770828660,           2026-02-11 16:51:00,           2026-02-11 10:51:00,      3.470000,     11.583000,         11.627000,                   109.286018,      0.959000
                1770829260,           2026-02-11 17:01:00,           2026-02-11 11:01:00,      3.470000,     11.619000,         11.663000,                   109.714915,      0.959000
                1770829860,           2026-02-11 17:11:00,           2026-02-11 11:11:00,      3.470000,     11.691000,         11.977000,                   112.854712,      0.960000
                1770830460,           2026-02-11 17:21:00,           2026-02-11 11:21:00,      3.470000,     11.753000,         11.966000,                   112.911113,      0.960000
                1770831060,           2026-02-11 17:31:00,           2026-02-11 11:31:00,      3.470000,     11.807000,         11.936000,                   112.767123,      0.960000
                1770831660,           2026-02-11 17:41:00,           2026-02-11 11:41:00,      3.470000,     11.842000,         11.878000,                   112.308894,      0.959000
                1770832260,           2026-02-11 17:51:00,           2026-02-11 11:51:00,      3.470000,     11.905000,         11.833000,                   112.044359,      0.960000
                1770832860,           2026-02-11 18:01:00,           2026-02-11 12:01:00,      3.470000,     11.940000,         11.802000,                   111.840032,      0.960000
                1770833460,           2026-02-11 18:11:00,           2026-02-11 12:11:00,      3.470000,     12.003000,         11.797000,                   111.953191,      0.960000
                1770834060,           2026-02-11 18:21:00,           2026-02-11 12:21:00,      3.470000,     12.065000,         11.832000,                   112.443853,      0.960000
                1770834660,           2026-02-11 18:31:00,           2026-02-11 12:31:00,      3.460000,     12.092000,         11.811000,                   112.313205,      0.960000
                1770835260,           2026-02-11 18:41:00,           2026-02-11 12:41:00,      3.460000,     12.154000,         11.785000,                   112.223921,      0.960000
                1770835860,           2026-02-11 18:51:00,           2026-02-11 12:51:00,      3.460000,     12.198000,         11.774000,                   112.231196,      0.960000
                1770836460,           2026-02-11 19:01:00,           2026-02-11 13:01:00,      3.460000,     12.243000,         11.786000,                   112.460293,      0.960000
                1770837060,           2026-02-11 19:11:00,           2026-02-11 13:11:00,      3.460000,     12.260000,         11.768000,                   112.331816,      0.960000
                1770837660,           2026-02-11 19:21:00,           2026-02-11 13:21:00,      3.460000,     12.349000,         11.758000,                   112.462793,      0.961000
                1770838260,           2026-02-11 19:31:00,           2026-02-11 13:31:00,      3.460000,     12.393000,         11.749000,                   112.488605,      0.960000
                1770838860,           2026-02-11 19:41:00,           2026-02-11 13:41:00,      3.470000,     12.429000,         11.726000,                   112.359787,      0.960000
                1770839460,           2026-02-11 19:51:00,           2026-02-11 13:51:00,      3.470000,     12.464000,         11.721000,                   112.400706,      0.960000
                1770840060,           2026-02-11 20:01:00,           2026-02-11 14:01:00,      3.470000,     12.508000,         11.705000,                   112.358813,      0.960000
                1770840660,           2026-02-11 20:11:00,           2026-02-11 14:11:00,      3.470000,     12.544000,         11.745000,                   112.834373,      0.960000
                1770841260,           2026-02-11 20:21:00,           2026-02-11 14:21:00,      3.470000,     12.597000,         11.725000,                   112.776876,      0.961000
                1770841860,           2026-02-11 20:31:00,           2026-02-11 14:31:00,      3.470000,     12.614000,         11.722000,                   112.791205,      0.961000
                1770842460,           2026-02-11 20:41:00,           2026-02-11 14:41:00,      3.470000,     12.650000,         11.715000,                   112.815256,      0.961000
                1770843060,           2026-02-11 20:51:00,           2026-02-11 14:51:00,      3.470000,     12.685000,         11.776000,                   113.492031,      0.960000
                1770843660,           2026-02-11 21:01:00,           2026-02-11 15:01:00,      3.470000,     12.694000,         11.723000,                   113.004113,      0.960000
                1770844260,           2026-02-11 21:11:00,           2026-02-11 15:11:00,      3.470000,     12.711000,         11.687000,                   112.700166,      0.961000
                1770844860,           2026-02-11 21:21:00,           2026-02-11 15:21:00,      3.470000,     12.738000,         11.652000,                   112.430872,      0.960000
                1770845460,           2026-02-11 21:31:00,           2026-02-11 15:31:00,      3.470000,     12.764000,         11.672000,                   112.689665,      0.961000
                1770846060,           2026-02-11 21:41:00,           2026-02-11 15:41:00,      3.470000,     12.773000,         11.799000,                   113.938843,      0.961000
                1770846660,           2026-02-11 21:51:00,           2026-02-11 15:51:00,      3.470000,     12.800000,         11.814000,                   114.152880,      0.961000
                1770847260,           2026-02-11 22:01:00,           2026-02-11 16:01:00,      3.470000,     12.817000,         11.849000,                   114.534764,      0.961000
                1770847860,           2026-02-11 22:11:00,           2026-02-11 16:11:00,      3.470000,     12.835000,         11.869000,                   114.774437,      0.961000
                1770848460,           2026-02-11 22:21:00,           2026-02-11 16:21:00,      3.470000,     12.826000,         11.886000,                   114.915620,      0.961000
                1770849060,           2026-02-11 22:31:00,           2026-02-11 16:31:00,      3.470000,     12.852000,         11.920000,                   115.311578,      0.961000
                1770849660,           2026-02-11 22:41:00,           2026-02-11 16:41:00,      3.470000,     12.835000,         11.946000,                   115.519035,      0.962000
                1770850260,           2026-02-11 22:51:00,           2026-02-11 16:51:00,      3.470000,     12.835000,         11.928000,                   115.344973,      0.961000
                1770850860,           2026-02-11 23:01:00,           2026-02-11 17:01:00,      3.470000,     12.826000,         11.951000,                   115.544050,      0.961000
                1770851460,           2026-02-11 23:11:00,           2026-02-11 17:11:00,      3.470000,     12.808000,         11.948000,                   115.468391,      0.961000
                1770852060,           2026-02-11 23:21:00,           2026-02-11 17:21:00,      3.470000,     12.791000,         11.963000,                   115.569240,      0.961000
                1770852660,           2026-02-11 23:31:00,           2026-02-11 17:31:00,      3.470000,     12.773000,         11.971000,                   115.599787,      0.961000
                1770853260,           2026-02-11 23:41:00,           2026-02-11 17:41:00,      3.470000,     12.773000,         11.933000,                   115.232835,      0.961000
                1770853860,           2026-02-11 23:51:00,           2026-02-11 17:51:00,      3.470000,     12.747000,         11.933000,                   115.165548,      0.961000
                1770854460,           2026-02-12 00:01:00,           2026-02-11 18:01:00,      3.470000,     12.703000,         11.965000,                   115.360224,      0.961000
                1770855060,           2026-02-12 00:11:00,           2026-02-11 18:11:00,      3.470000,     12.685000,         11.955000,                   115.217156,      0.961000
                1770855660,           2026-02-12 00:21:00,           2026-02-11 18:21:00,      3.470000,     12.676000,         11.887000,                   114.538608,      0.961000
                1770856260,           2026-02-12 00:31:00,           2026-02-11 18:31:00,      3.470000,     12.641000,         11.900000,                   114.573589,      0.961000
                1770856860,           2026-02-12 00:41:00,           2026-02-11 18:41:00,      3.470000,     12.597000,         11.911000,                   114.565917,      0.961000
                1770857460,           2026-02-12 00:51:00,           2026-02-11 18:51:00,      3.470000,     12.561000,         11.883000,                   114.203906,      0.961000
                1770858060,           2026-02-12 01:01:00,           2026-02-11 19:01:00,      3.470000,     12.508000,         11.879000,                   114.029076,      0.961000
                1770858660,           2026-02-12 01:11:00,           2026-02-11 19:11:00,      3.470000,     12.464000,         11.844000,                   113.580237,      0.961000
                1770859260,           2026-02-12 01:21:00,           2026-02-11 19:21:00,      3.470000,     12.438000,         11.782000,                   112.919344,      0.960000
                1770859860,           2026-02-12 01:31:00,           2026-02-11 19:31:00,      3.460000,     12.384000,         11.745000,                   112.427426,      0.960000
                1770860460,           2026-02-12 01:41:00,           2026-02-11 19:41:00,      3.460000,     12.349000,         11.711000,                   112.013248,      0.960000
                1770861060,           2026-02-12 01:51:00,           2026-02-11 19:51:00,      3.460000,     12.322000,         11.670000,                   111.552902,      0.960000
                1770861660,           2026-02-12 02:01:00,           2026-02-11 20:01:00,      3.460000,     12.278000,         11.648000,                   111.231711,      0.960000
                1770862260,           2026-02-12 02:11:00,           2026-02-11 20:11:00,      3.460000,     12.234000,         11.617000,                   110.825104,      0.960000
                1770862860,           2026-02-12 02:21:00,           2026-02-11 20:21:00,      3.460000,     12.189000,         11.604000,                   110.588150,      0.960000
                1770863460,           2026-02-12 02:31:00,           2026-02-11 20:31:00,      3.460000,     12.172000,         11.553000,                   110.059641,      0.960000
                1770864060,           2026-02-12 02:41:00,           2026-02-11 20:41:00,      3.460000,     12.118000,         11.552000,                   109.915245,      0.960000
                1770864660,           2026-02-12 02:51:00,           2026-02-11 20:51:00,      3.460000,     12.101000,         11.517000,                   109.539904,      0.960000
                1770865260,           2026-02-12 03:01:00,           2026-02-11 21:01:00,      3.460000,     12.047000,         11.519000,                   109.424491,      0.960000
                1770865860,           2026-02-12 03:11:00,           2026-02-11 21:11:00,      3.460000,     12.012000,         11.515000,                   109.299410,      0.960000
                1770866460,           2026-02-12 03:21:00,           2026-02-11 21:21:00,      3.460000,     11.985000,         11.481000,                   108.909715,      0.960000
                1770867060,           2026-02-12 03:31:00,           2026-02-11 21:31:00,      3.460000,     11.967000,         11.298000,                   107.129832,      0.960000
                1770867660,           2026-02-12 03:41:00,           2026-02-11 21:41:00,      3.460000,     11.923000,         11.258000,                   106.643557,      0.960000
                1770868260,           2026-02-12 03:51:00,           2026-02-11 21:51:00,      3.460000,     11.905000,         11.196000,                   106.012731,      0.960000
                1770868860,           2026-02-12 04:01:00,           2026-02-11 22:01:00,      3.470000,     11.851000,         11.187000,                   105.797083,      0.960000
                1770869460,           2026-02-12 04:11:00,           2026-02-11 22:11:00,      3.470000,     11.825000,         11.189000,                   105.753200,      0.960000
                1770870060,           2026-02-12 04:21:00,           2026-02-11 22:21:00,      3.470000,     11.833000,         11.205000,                   105.923774,      0.960000
                1770870660,           2026-02-12 04:31:00,           2026-02-11 22:31:00,      3.460000,     11.807000,         11.182000,                   105.643597,      0.960000
                1770871260,           2026-02-12 04:41:00,           2026-02-11 22:41:00,      3.470000,     11.789000,         11.162000,                   105.411283,      0.960000
                1770871860,           2026-02-12 04:51:00,           2026-02-11 22:51:00,      3.470000,     11.780000,         11.132000,                   105.106349,      0.960000
                1770872460,           2026-02-12 05:01:00,           2026-02-11 23:01:00,      3.470000,     11.735000,         11.145000,                   105.120878,      0.960000
                1770873060,           2026-02-12 05:11:00,           2026-02-11 23:11:00,      3.470000,     11.717000,         11.131000,                   104.945604,      0.960000
                1770873660,           2026-02-12 05:21:00,           2026-02-11 23:21:00,      3.470000,     11.682000,         11.086000,                   104.437638,      0.960000
                1770874260,           2026-02-12 05:31:00,           2026-02-11 23:31:00,      3.470000,     11.664000,         11.070000,                   104.243931,      0.960000
                1770874860,           2026-02-12 05:41:00,           2026-02-11 23:41:00,      3.470000,     11.646000,         11.055000,                   104.059766,      0.960000
                1770875460,           2026-02-12 05:51:00,           2026-02-11 23:51:00,      3.470000,     11.610000,         11.064000,                   104.058597,      0.960000
                1770876060,           2026-02-12 06:01:00,           2026-02-12 00:01:00,      3.470000,     11.565000,         11.033000,                   103.660005,      0.960000
                1770876660,           2026-02-12 06:11:00,           2026-02-12 00:11:00,      3.470000,     11.556000,         11.009000,                   103.413158,      0.959000
                1770877260,           2026-02-12 06:21:00,           2026-02-12 00:21:00,      3.470000,     11.556000,         10.952000,                   102.877728,      0.959000
                1770877860,           2026-02-12 06:31:00,           2026-02-12 00:31:00,      3.470000,     11.521000,         10.962000,                   102.888973,      0.959000
                1770878460,           2026-02-12 06:41:00,           2026-02-12 00:41:00,      3.470000,     11.530000,         10.975000,                   103.032277,      0.959000
                1770879060,           2026-02-12 06:51:00,           2026-02-12 00:51:00,      3.470000,     11.494000,         10.906000,                   102.299905,      0.959000
                1770879660,           2026-02-12 07:01:00,           2026-02-12 01:01:00,      3.470000,     11.476000,         10.848000,                   101.713784,      0.959000
                1770880260,           2026-02-12 07:11:00,           2026-02-12 01:11:00,      3.470000,     11.449000,         10.888000,                   102.025501,      0.959000
                1770880860,           2026-02-12 07:21:00,           2026-02-12 01:21:00,      3.470000,     11.413000,         10.875000,                   101.819355,      0.959000
                1770881460,           2026-02-12 07:31:00,           2026-02-12 01:31:00,      3.470000,     11.395000,         10.780000,                   100.888108,      0.959000
                1770882060,           2026-02-12 07:41:00,           2026-02-12 01:41:00,      3.470000,     11.368000,         10.806000,                   101.068608,      0.960000
                1770882660,           2026-02-12 07:51:00,           2026-02-12 01:51:00,      3.470000,     11.332000,         10.770000,                   100.648419,      0.959000
                1770883260,           2026-02-12 08:01:00,           2026-02-12 02:01:00,      3.460000,     11.305000,         10.755000,                   100.445728,      0.959000
                1770883860,           2026-02-12 08:11:00,           2026-02-12 02:11:00,      3.460000,     11.260000,         10.758000,                   100.369550,      0.959000
                1770884460,           2026-02-12 08:21:00,           2026-02-12 02:21:00,      3.460000,     11.243000,         10.753000,                   100.283563,      0.959000
                1770885060,           2026-02-12 08:31:00,           2026-02-12 02:31:00,      3.460000,     11.216000,         10.695000,                    99.680515,      0.959000
                1770885660,           2026-02-12 08:41:00,           2026-02-12 02:41:00,      3.460000,     11.198000,         10.686000,                    99.555249,      0.959000
                1770886260,           2026-02-12 08:51:00,           2026-02-12 02:51:00,      3.460000,     11.180000,         10.689000,                    99.541808,      0.959000
                1770886860,           2026-02-12 09:01:00,           2026-02-12 03:01:00,      3.460000,     11.144000,         10.652000,                    99.114761,      0.959000
                1770887460,           2026-02-12 09:11:00,           2026-02-12 03:11:00,      3.460000,     11.117000,         10.614000,                    98.699547,      0.959000
                1770888060,           2026-02-12 09:21:00,           2026-02-12 03:21:00,      3.460000,     11.063000,         10.619000,                    98.622749,      0.959000
