station_id	station_name	date	air_temp	atmos_pres	sea_pres	altimeter	precip
USW00003991	DENTON MUNICPAL AP	2025-01-02 20:00:00	16.7	998.2	1021.6	1021.7	0
USW00003991	DENTON MUNICPAL AP	2025-01-02 21:00:00	15.6	998.2	1021.6	1021.7	0
USW00003991	DENTON MUNICPAL AP	2025-01-02 22:00:00	14.4	998.5	1021.9	1022	0
USW00003991	DENTON MUNICPAL AP	2025-01-02 23:00:00	12.2	998.8	1022.2	1022.4	0
USW00003991	DENTON MUNICPAL AP	2025-01-03	9.4	999.8	1023.5	1023.4	0
USW00003991	DENTON MUNICPAL AP	2025-01-03 01:00:00	10	1000.8	1024.3	1024.4	0
USW00003991	DENTON MUNICPAL AP	2025-01-03 02:00:00	8.9	1001.5	1025.1	1025.1	0
USW00003991	DENTON MUNICPAL AP	2025-01-03 03:00:00	6.1	1002.2	1025.6	1025.7	0
USW00003991	DENTON MUNICPAL AP	2025-01-03 04:00:00	2.8	1002.5	1025.9	1026.1	0
USW00003991	DENTON MUNICPAL AP	2025-01-03 05:00:00	2.8	1003.2	1026.7	1026.8	0
USW00003991	DENTON MUNICPAL AP	2025-01-03 06:00:00	2.8	1002.8	1026.4	1026.4	0
USW00003991	DENTON MUNICPAL AP	2025-01-03 07:00:00	1.1	1003.5	1026.9	1027.1	0
USW00003991	DENTON MUNICPAL AP	2025-01-03 08:00:00	2.8	1004.2	1027.5	1027.8	0
USW00003991	DENTON MUNICPAL AP	2025-01-03 09:00:00	2.2	1004.2	1027.7	1027.8	0
USW00003991	DENTON MUNICPAL AP	2025-01-03 10:00:00	2.2	1003.8	1027.4	1027.4	0
USW00003991	DENTON MUNICPAL AP	2025-01-03 11:00:00	2.8	1004.5	1028.1	1028.1	0
USW00003991	DENTON MUNICPAL AP	2025-01-03 12:00:00	3.3	1005.8	1029.3	1029.5	0
USW00003991	DENTON MUNICPAL AP	2025-01-03 13:00:00	2.8	1005.5	1029.1	1029.1	0
USW00003991	DENTON MUNICPAL AP	2025-01-03 14:00:00	6.1	1005.8	1029.4	1029.5	0
USW00003991	DENTON MUNICPAL AP	2025-01-03 15:00:00	7.8	1007.1	1030.7	1030.8	0
USW00003991	DENTON MUNICPAL AP	2025-01-03 16:00:00	10.6	1006.8	1030.6	1030.5	0
